predictor_month,predictor_month_end,outcome_month,outcome_month_end,security_key,issuer_id,attention_z,attention_log,attention_percentile_midrank,structural_ambiguity_tier,pit_alias_transition_month_flag,preregistration_sha256,analysis_month_number,gics_sector,current_momentum_decile,current_winner,forward_return_1m,forward_return_1m_complete,out_of_scope_right_censored,sector_valid_security_count,leave_one_out_sector_peers,sector_peer_mean_excl,sector_relative_return_1m,attention_x_current_winner,h3a_h3c_eligible,next_momentum_decile,next_momentum_12_1_complete,winner_entry,h3b_eligible,__current_join,__next_join
2022-05,2022-05-31,2022-06,2022-06-30,ESS,0000920522,-0.9532505815383882,1.0361782738246832,0.202,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Real Estate,8,0,-0.07096211586925238,1.0,0.0,30.0,29.0,-0.08776833504879786,0.016806219179545473,-0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,ETN,0001551182,-1.5396399912951928,0.0,0.065,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,6,0,-0.0909813557147443,1.0,0.0,71.0,70.0,-0.08599672242283911,-0.004984633291905197,-0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,ETR,0000065984,-0.3438140696798885,2.1130818848997435,0.35,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Utilities,8,0,-0.06382975284347037,1.0,0.0,28.0,27.0,-0.06233634889346678,-0.001493403950003587,-0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,ETSY,0001370637,0.183374762542104,3.0446498925450176,0.581,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,1,0,-0.09750990377563229,1.0,0.0,60.0,59.0,-0.12333338234186753,0.025823478566235236,0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EVRG,0001711269,-0.3438140696798885,2.1130818848997435,0.35,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Utilities,8,0,-0.06705754834264632,1.0,0.0,28.0,27.0,-0.06221680091201582,-0.004840747430630503,-0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EW,0001099800,-0.0572192865918938,2.619508642760937,0.468,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,8,0,-0.05711454856972531,1.0,0.0,65.0,64.0,-0.05727196129261554,0.00015741272289022945,-0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EXC,0001109357,-0.4238425158274113,1.9716677737199335,0.318,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Utilities,10,1,-0.07792449458027528,1.0,0.0,28.0,27.0,-0.061814321421733265,-0.016110173158542018,-0.4238425158274113,1,10,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EXPD,0000746515,-0.5519193137332636,1.7453499153770993,0.291,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,2,0,-0.10455723240940851,1.0,0.0,71.0,70.0,-0.08580278132720104,-0.01875445108220747,-0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EXPE,0001324424,1.1357374057504686,4.727520461616212,0.875,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,6,0,-0.2667594330450429,1.0,0.0,60.0,59.0,-0.12046474625255549,-0.14629468679248742,0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,EXR,0001289490,-1.5396399912951928,0.0,0.065,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Real Estate,10,1,-0.03627759880487502,1.0,0.0,30.0,29.0,-0.08896435287860398,0.052686754073728956,-1.5396399912951928,1,7,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,F,0000037996,1.9481346828941464,6.163065500943793,0.971,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,6,0,-0.18640358032000115,1.0,0.0,60.0,59.0,-0.12182670985806467,-0.06457687046193648,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FANG,0001539838,0.8770825692255091,4.270464932359652,0.82,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Energy,10,1,-0.2030654379697694,1.0,0.0,21.0,20.0,-0.19201592392087904,-0.011049514048890346,0.8770825692255091,1,10,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FAST,0000815556,-1.2303105131659355,0.5466000568188885,0.152,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,7,0,-0.06796113127162773,1.0,0.0,71.0,70.0,-0.08632558277202648,0.018364451500398754,-0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FBHS,0001519751,-1.5396399912951928,0.0,0.065,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,1,0,-0.13655371304931152,1.0,0.0,71.0,70.0,-0.085345688746631,-0.051208024302680524,-0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FCX,0000831259,0.4201372473924223,3.463020584062777,0.647,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Materials,5,0,-0.2512792980209041,1.0,0.0,28.0,27.0,-0.1340919968993833,-0.11718730112152079,0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FDS,0001013237,-0.6287734425099343,1.6095449755758542,0.276,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,9,0,0.007307715888263289,1.0,0.0,66.0,65.0,-0.09613843787737959,0.10344615376564288,-0.0,1,8,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FDX,0001048911,0.2481217505422549,3.159060932623603,0.608,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,1,0,0.014598964887077237,1.0,0.0,71.0,70.0,-0.08750501271715083,0.10210397760422807,0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FE,0001031296,0.4070895694452258,3.4399647099494413,0.637,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Utilities,9,0,-0.10637812262193247,1.0,0.0,28.0,27.0,-0.060760483346116334,-0.045617639275816135,0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FFIV,0001048695,-1.5396399912951928,0.0,0.065,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,4,0,-0.0613346443314573,1.0,0.0,76.0,75.0,-0.10522142317892506,0.043886778847467764,-0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FIS,0001136893,0.0390471913635801,2.789616136681154,0.519,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,1,0,-0.11878354271151748,1.0,0.0,76.0,75.0,-0.10445543786719093,-0.014328104844326547,0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FISV,0000798354,0.0989888801409136,2.895535982050109,0.545,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,3,0,-0.11189857307018303,1.0,0.0,76.0,75.0,-0.10454723746240871,-0.0073513356077743175,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FITB,0000035527,0.445363390484007,3.5075963914852437,0.663,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,4,0,-0.14045559859357581,1.0,0.0,66.0,65.0,-0.09386515611612054,-0.04659044247745528,0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FMC,0000037785,-1.3640982939054154,0.3101906172913855,0.137,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Materials,8,0,-0.12270707405646453,1.0,0.0,28.0,27.0,-0.1388539311202885,0.01614685706382396,-0.0,1,8,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FOX,0001754301,0.7375241111801626,4.023858428645618,0.78,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Communication Services,4,0,-0.09202071127072187,1.0,0.0,26.0,25.0,-0.1039387950591772,0.011918083788455339,0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FOXA,0001754301,0.7375241111801626,4.023858428645618,0.78,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Communication Services,5,0,-0.09433981697359117,1.0,0.0,26.0,25.0,-0.10384603083106242,0.009506213857471246,0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FRC,0001132979,-0.3692531804744447,2.0681297533091163,0.335,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,2,0,-0.06985744694962248,1.0,0.0,66.0,65.0,-0.0949512815260275,0.025093834576405016,-0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FRT,0000034903,-1.5396399912951928,0.0,0.065,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Real Estate,7,0,-0.1577454176503894,1.0,0.0,30.0,29.0,-0.08477580740117246,-0.07296961024921694,-0.0,1,6,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FTNT,0001262039,0.1734894596797267,3.0271820872167794,0.573,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,10,1,-0.03821305020939936,1.0,0.0,76.0,75.0,-0.1055297111005525,0.06731666089115314,0.1734894596797267,1,9,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,FTV,0001659166,-0.9532505815383882,1.0361782738246832,0.202,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,2,0,-0.11963732341837996,1.0,0.0,71.0,70.0,-0.0855873514556443,-0.03404997196273565,-0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GD,0000040533,-0.3958898787703788,2.0210614270374725,0.326,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,10,1,-0.010587943292450608,1.0,0.0,71.0,70.0,-0.08714519974315758,0.07655725645070698,-0.3958898787703788,1,9,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GE,0000040545,-0.5170819547145737,1.8069092033382643,0.299,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,1,0,-0.18577050876951495,1.0,0.0,71.0,70.0,-0.08464259166491381,-0.10112791710460114,-0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GEN,0000849399,1.1862291978640014,4.8167418853390815,0.879,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,4,0,-0.09318279903309812,1.0,0.0,76.0,75.0,-0.10479678111623651,0.011613982083138394,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GILD,0000882095,0.891284484077773,4.295560398566532,0.827,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,4,0,-0.03496756957112335,1.0,0.0,65.0,64.0,-0.05761800783946869,0.02265043826834534,0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GIS,0000040704,-0.823325320052829,1.265762456165495,0.229,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Staples,9,0,0.08017143215262257,1.0,0.0,32.0,31.0,-0.020647695953346434,0.100819128105969,-0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GL,0000320335,-0.7177297883959233,1.452354836408567,0.258,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,5,0,-0.001024807621216151,1.0,0.0,66.0,65.0,-0.09601024520800298,0.09498543758678683,-0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GLW,0000024741,0.1531852443115468,2.991303562670624,0.567,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,3,0,-0.12032377050510046,1.0,0.0,76.0,75.0,-0.1044349014966098,-0.015888869008490653,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GM,0001467858,-0.0880253257125787,2.5650728908385325,0.452,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,1,0,-0.17890365610592873,1.0,0.0,60.0,59.0,-0.12195382721762521,-0.05694982888830352,-0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GNRC,0001474735,-0.0572192865918938,2.619508642760937,0.468,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,1,0,-0.14772543196339138,1.0,0.0,71.0,70.0,-0.08518609276214414,-0.06253933920124724,-0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GOOG,0001652044,1.653460889997881,5.642362744406534,0.953,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Communication Services,5,0,-0.04092021657115841,1.0,0.0,26.0,25.0,-0.10598281484715973,0.06506259827600132,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GOOGL,0001652044,1.653460889997881,5.642362744406534,0.953,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Communication Services,5,0,-0.04218462881763996,1.0,0.0,26.0,25.0,-0.10593223835730047,0.06374760953966051,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GPC,0000040987,-0.823325320052829,1.265762456165495,0.229,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,6,0,-0.02082779114417943,1.0,0.0,60.0,59.0,-0.12463307916612945,0.10380528802195002,-0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GPN,0001123360,-0.2313815824389989,2.3117554943010408,0.39,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,1,0,-0.15402156066607664,1.0,0.0,76.0,75.0,-0.1039855976277968,-0.05003596303827984,-0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GRMN,0001121788,0.2303659779209411,3.1276856289106543,0.602,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,2,0,-0.06272344910968009,1.0,0.0,60.0,59.0,-0.12392298326840909,0.061199534158729,0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GS,0000886982,2.2733561448314448,6.737747457053282,0.987,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,3,0,-0.0912651727726056,1.0,0.0,66.0,65.0,-0.0946219318979816,0.003356759125376002,0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,GWW,SECURITY::GWW,-1.5396399912951928,0.0,0.065,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,8,0,-0.06701304695886146,1.0,0.0,71.0,70.0,-0.08633912683363744,0.019326079874775984,-0.0,1,8,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HAL,0000045012,-0.072412713290587,2.592661127461057,0.46,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Energy,10,1,-0.22567900470292157,1.0,0.0,21.0,20.0,-0.19088524558422143,-0.03479375911870014,-0.072412713290587,1,10,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HAS,0000046080,0.4201372473924223,3.463020584062777,0.647,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,5,0,-0.08768815468934732,1.0,0.0,60.0,59.0,-0.12349985266536388,0.03581169797601656,0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HBAN,0000049196,-0.3958898787703788,2.0210614270374725,0.326,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,3,0,-0.12243816833096999,1.0,0.0,66.0,65.0,-0.09414234735092984,-0.028295820980040146,-0.0,1,6,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HCA,0000860730,-1.5396399912951928,0.0,0.065,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,6,0,-0.1987329070577919,1.0,0.0,65.0,64.0,-0.05505917444123949,-0.14367373261655242,-0.0,1,6,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HD,0000354950,0.3443390394461987,3.329081507125328,0.628,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,5,0,-0.08834959239601625,1.0,0.0,60.0,59.0,-0.12348864185677629,0.03513904946076003,0.0,1,5,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HES,0000004447,0.3369170538135443,3.31596650174966,0.625,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Energy,9,0,-0.1365006135321032,1.0,0.0,21.0,20.0,-0.19534416514276237,0.058843551610659184,0.0,1,10,1.0,1,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HIG,0000874766,-0.1206053459484665,2.5075024290131798,0.442,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,7,0,-0.09764169260549571,1.0,0.0,66.0,65.0,-0.09452383159286022,-0.0031178610126354894,-0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HII,0001501585,0.1634284077730937,3.009403724879371,0.569,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,6,0,0.03497103177186589,1.0,0.0,71.0,70.0,-0.08779604224407639,0.12276707401594228,0.0,1,6,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HLT,0001585689,0.5865576998321573,3.7570935230840408,0.72,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Discretionary,9,0,-0.2088598336146612,1.0,0.0,60.0,59.0,-0.12144609539544331,-0.0874137382192179,0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HOLX,SECURITY::HOLX,0.6794303814993294,3.9212040158285646,0.757,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,8,0,-0.07931446791550423,1.0,0.0,65.0,64.0,-0.05692508755283774,-0.022389380362666488,0.0,1,8,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HON,0000773840,1.610272054219567,5.566045995569219,0.947,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,3,0,-0.10231382733011152,1.0,0.0,71.0,70.0,-0.085834829971191,-0.016478997358920514,0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HPE,0001645590,0.4328908667646464,3.4855568425392205,0.655,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,6,0,-0.1429945655267192,1.0,0.0,76.0,75.0,-0.10413262422965489,-0.0388619412970643,0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HPQ,0000047217,1.027711973919686,4.536634330964554,0.859,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,10,1,-0.15065178906186372,1.0,0.0,76.0,75.0,-0.10403052791585297,-0.04662126114601074,1.027711973919686,1,10,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HRL,0000048465,0.7731842129762676,4.086871542642382,0.79,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Staples,8,0,-0.026915890073075044,1.0,0.0,32.0,31.0,-0.01719326620413038,-0.009722623868944662,0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HSIC,0001000228,0.2481217505422549,3.159060932623603,0.608,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,7,0,-0.10392341883739908,1.0,0.0,65.0,64.0,-0.056540572694683135,-0.04738284614271595,0.0,1,8,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HST,0001070750,-1.5396399912951928,0.0,0.065,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Real Estate,9,0,-0.21267902466052913,1.0,0.0,30.0,29.0,-0.08288154509047797,-0.12979747957005117,-0.0,1,9,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HSY,0000047111,0.4869718800777765,3.581120592649799,0.681,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Consumer Staples,10,1,0.01629592409919889,1.0,0.0,32.0,31.0,-0.018587195693558572,0.03488311979275746,0.4869718800777765,1,9,1.0,,0,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HUM,0000049071,-0.3692531804744447,2.0681297533091163,0.335,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,6,0,0.03222890522648458,1.0,0.0,65.0,64.0,-0.05866795275818132,0.0908968579846659,-0.0,1,6,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,HWM,0000004281,-0.1376268343373978,2.4774246408346983,0.438,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,5,0,-0.12077169156909484,1.0,0.0,71.0,70.0,-0.08557114619634838,-0.03520054537274646,-0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,IBM,0000051143,1.189550799022854,4.822611314250735,0.881,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,6,0,0.01692563912068623,1.0,0.0,76.0,75.0,-0.10626489362495363,0.12319053274563986,0.0,1,7,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,ICE,0001571949,0.8353095505538156,4.19665000040576,0.807,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Financials,7,0,-0.07793210686270868,1.0,0.0,66.0,65.0,-0.0948270559889031,0.016894949126194422,0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,IDXX,0000874716,-0.9532505815383882,1.0361782738246832,0.202,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,2,0,-0.10441240141168917,1.0,0.0,65.0,64.0,-0.05653293234195985,-0.04787946906972932,-0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,IEX,0000832101,-1.5396399912951928,0.0,0.065,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Industrials,3,0,-0.051787892667516267,1.0,0.0,71.0,70.0,-0.08655662903779951,0.03476873637028324,-0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,IFF,0000051253,-1.5396399912951928,0.0,0.065,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Materials,4,0,-0.09254098562547763,1.0,0.0,28.0,27.0,-0.13997119365476948,0.04743020802929185,-0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,ILMN,0001110803,0.6753369309717869,3.913970691980893,0.752,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,2,0,-0.23016538261036512,1.0,0.0,65.0,64.0,-0.05456804201073054,-0.17559734059963458,0.0,1,1,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,INCY,0000879169,-0.671505529444515,1.53403532390059,0.267,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Health Care,4,0,0.001054181469804405,1.0,0.0,65.0,64.0,-0.05818084769948319,0.05923502916928759,-0.0,1,4,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,INTC,0000050863,0.7968732777026666,4.12873125870871,0.797,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,2,0,-0.1578118314431064,1.0,0.0,76.0,75.0,-0.10393506068410308,-0.05387677075900332,0.0,1,2,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,INTU,0000896878,1.4408021313304198,5.266584495680764,0.925,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Information Technology,5,0,-0.07001868447947701,1.0,0.0,76.0,75.0,-0.10510563597695147,0.035086951497474456,0.0,1,3,1.0,0,1,both,both
2022-05,2022-05-31,2022-06,2022-06-30,IP,SECURITY::IP,0.6628758677357922,3.891951394259865,0.746,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,17.0,Materials,2,0,-0.13663576442125358,1.0,0.0,28.0,27.0,-0.13833805369937038,0.001702289278116803,0.0,1,3,1.0,0,1,both,both
