window_id,security_key,issuer_cik,latest_project_ticker,structural_ambiguity_tier,alias_selection_reason,authoritative_name_source_layer,eligible_days,nonzero_days,matched_source_document_weight,total_source_document_weight,attention_share,strict_nonzero_window_flag
W2024,PWR,0001050915,PWR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,17,696305,2.4414588434665842e-05,1
W2024,PYPL,0001633917,PYPL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,22,696305,3.1595349738979325e-05,1
W2024,QCOM,0000804328,QCOM,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,17,696305,2.4414588434665842e-05,1
W2024,QRVO,0001604778,QRVO,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,2,2,696305,2.8723045217253933e-06,1
W2024,RCL,0000884887,RCL,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,9,696305,1.292537034776427e-05,1
W2024,REG,0000910606,REG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,696305,2.8723045217253933e-06,1
W2024,REGN,0000872589,REGN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,18,696305,2.585074069552854e-05,1
W2024,RF,0001281761,RF,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,12,696305,1.723382713035236e-05,1
W2024,RJF,0000720005,RJF,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,14,696305,2.0106131652077752e-05,1
W2024,RL,0001037038,RL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,696305,8.61691356517618e-06,1
W2024,RMD,0000943819,RMD,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,6,696305,8.61691356517618e-06,1
W2024,ROK,0001024478,ROK,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,27,696305,3.877611104329281e-05,1
W2024,ROL,0000084839,ROL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,3,696305,4.30845678258809e-06,1
W2024,ROP,0000882835,ROP,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,ROST,0000745732,ROST,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,13,696305,1.8669979391215057e-05,1
W2024,RSG,0001060391,RSG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,16,696305,2.2978436173803146e-05,1
W2024,RTX,0000101829,RTX,HIGH,QUALIFIED_FULL_AUTHORITATIVE_NAME_BARE_TICKER_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,RVTY,0000031791,RVTY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,4,696305,5.744609043450787e-06,1
W2024,SBAC,0001034054,SBAC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,2,696305,2.8723045217253933e-06,1
W2024,SBUX,0000829224,SBUX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,5,696305,7.180761304313484e-06,1
W2024,SCHW,0000316709,SCHW,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,7,146,696305,0.00020967823008595372,1
W2024,SHW,0000089800,SHW,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,17,696305,2.4414588434665842e-05,1
W2024,SJM,0000091419,SJM,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,696305,8.61691356517618e-06,1
W2024,SLB,0000087347,SLB,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,SMCI,0001375365,SMCI,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,246,696305,0.0003532934561722234,1
W2024,SNA,0000091440,SNA,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,SNPS,0000883241,SNPS,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,696305,1.0053065826038876e-05,1
W2024,SO,0000092122,SO,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,39,696305,5.600993817364517e-05,1
W2024,SOLV,0001964738,SOLV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,2,2,696305,2.8723045217253933e-06,1
W2024,SPG,0001063761,SPG,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,6,696305,8.61691356517618e-06,1
W2024,SPGI,0000064040,SPGI,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,SRE,0001032208,SRE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,STE,0001757898,STE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,STLD,0001022671,STLD,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,10,696305,1.4361522608626967e-05,1
W2024,STT,0000093751,STT,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,STX,0001137789,STX,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,5,9,696305,1.292537034776427e-05,1
W2024,STZ,0000016918,STZ,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,17,696305,2.4414588434665842e-05,1
W2024,SW,0002005951,SW,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,15,696305,2.154228391294045e-05,1
W2024,SWK,0000093556,SWK,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,SWKS,0000004127,SWKS,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,4,696305,5.744609043450787e-06,1
W2024,SYF,0001601712,SYF,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,SYK,0000310764,SYK,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,11,696305,1.5797674869489663e-05,1
W2024,SYY,0000096021,SYY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,T,0000732717,T,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,TAP,0000024545,TAP,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,12,696305,1.723382713035236e-05,1
W2024,TDG,0001260221,TDG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,7,696305,1.0053065826038876e-05,1
W2024,TDY,0001094285,TDY,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,7,696305,1.0053065826038876e-05,1
W2024,TECH,0000842023,TECH,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,5,696305,7.180761304313484e-06,1
W2024,TEL,0001385157,TEL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,7,696305,1.0053065826038876e-05,1
W2024,TER,0000097210,TER,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,6,696305,8.61691356517618e-06,1
W2024,TFC,0000092230,TFC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,75,696305,0.00010771141956470225,1
W2024,TFX,0000096943,TFX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,7,18,696305,2.585074069552854e-05,1
W2024,TGT,0000027419,TGT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,TJX,0000109198,TJX,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,0,0,696305,0.0,0
W2024,TMO,0000097745,TMO,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,69,696305,9.909450599952608e-05,1
W2024,TMUS,0001283699,TMUS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,TPR,0001116132,TPR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,4,696305,5.744609043450787e-06,1
W2024,TRGP,0001389170,TRGP,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,8,696305,1.1489218086901573e-05,1
W2024,TRMB,0000864749,TRMB,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,8,696305,1.1489218086901573e-05,1
W2024,TROW,,TROW,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,TRV,0000086312,TRV,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,TSCO,0000916365,TSCO,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,49,696305,7.037146078227214e-05,1
W2024,TSLA,0001318605,TSLA,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,325,696305,0.0004667494847803764,1
W2024,TSN,0000100493,TSN,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,140,696305,0.00020106131652077754,1
W2024,TT,0001466258,TT,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,TTWO,0000946581,TTWO,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,TXN,0000097476,TXN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,122,696305,0.000175210575825249,1
W2024,TXT,0000217346,TXT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,5,696305,7.180761304313484e-06,1
W2024,TYL,0000860731,TYL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,7,696305,1.0053065826038876e-05,1
W2024,UAL,0000100517,UAL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,20,696305,2.8723045217253935e-05,1
W2024,UBER,0001543151,UBER,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,46,696305,6.606300399968404e-05,1
W2024,UDR,0000074208,UDR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,UHS,0000352915,UHS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,ULTA,0001403568,ULTA,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,5,696305,7.180761304313484e-06,1
W2024,UNH,0000731766,UNH,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,148,696305,0.0002125505346076791,1
W2024,UNP,0000100885,UNP,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,116,696305,0.0001665936622600728,1
W2024,UPS,0001090727,UPS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,30,696305,4.30845678258809e-05,1
W2024,URI,0001067701,URI,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,7,696305,1.0053065826038876e-05,1
W2024,USB,0000036104,USB,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,31,696305,4.45207200867436e-05,1
W2024,V,0001403161,V,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,521,696305,0.000748235327909465,1
W2024,VICI,0001705696,VICI,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,VLO,,VLO,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,59,696305,8.473298339089911e-05,1
W2024,VLTO,0001967680,VLTO,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,VMC,0001396009,VMC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,12,696305,1.723382713035236e-05,1
W2024,VRSK,0001442145,VRSK,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,5,696305,7.180761304313484e-06,1
W2024,VRSN,0001014473,VRSN,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,VRTX,0000875320,VRTX,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,25,696305,3.590380652156742e-05,1
W2024,VST,0001692819,VST,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,17,696305,2.4414588434665842e-05,1
W2024,VTR,0000740260,VTR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,696305,1.4361522608626966e-06,1
W2024,VTRS,0001792044,VTRS,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,5,696305,7.180761304313484e-06,1
W2024,VZ,0000732712,VZ,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,99,696305,0.00014217907382540698,1
W2024,WAB,0000943452,WAB,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,WAT,,WAT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,2,696305,2.8723045217253933e-06,1
W2024,WBA,0001618921,WBA,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,7,51,696305,7.324376530399753e-05,1
W2024,WBD,0001437107,WBD,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,3,5,696305,7.180761304313484e-06,1
W2024,WDC,0000106040,WDC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,17,696305,2.4414588434665842e-05,1
W2024,WEC,0000783325,WEC,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,WELL,0000766704,WELL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,6,696305,8.61691356517618e-06,1
W2024,WFC,0000072971,WFC,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,0,0,696305,0.0,0
W2024,WM,0000823768,WM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,16,696305,2.2978436173803146e-05,1
W2024,WMB,,WMB,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,WMT,0000104169,WMT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,41,696305,5.8882242695370565e-05,1
W2024,WRB,0000011544,WRB,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,4,7,696305,1.0053065826038876e-05,1
W2024,WST,0000105770,WST,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,WTW,0001140536,WTW,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,8,696305,1.1489218086901573e-05,1
W2024,WY,0000106535,WY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,696305,0.0,0
W2024,WYNN,0001174922,WYNN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,85,696305,0.00012207294217332922,1
W2024,XEL,0000072903,XEL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,78,696305,0.00011201987634729033,1
W2024,XOM,0000034088,XOM,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,7,62,696305,8.90414401734872e-05,1
W2024,XYL,0001524472,XYL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,3,7,696305,1.0053065826038876e-05,1
W2024,YUM,0001041061,YUM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,696305,2.8723045217253933e-06,1
W2024,ZBH,0001136869,ZBH,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,13,696305,1.8669979391215057e-05,1
W2024,ZBRA,0000877212,ZBRA,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,8,696305,1.1489218086901573e-05,1
W2024,ZTS,0001555280,ZTS,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,15,696305,2.154228391294045e-05,1
W2025,A,0001090872,A,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,10,597481,1.67369338941322e-05,1
W2025,AAPL,0000320193,AAPL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,112,597481,0.00018745365961428062,1
W2025,ABBV,0001551152,ABBV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,23,597481,3.849494795650406e-05,1
W2025,ABNB,0001559720,ABNB,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,13,597481,2.1758014062371856e-05,1
W2025,ABT,0000001800,ABT,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,35,597481,5.857926862946269e-05,1
W2025,ACGL,0000947484,ACGL,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,4,597481,6.694773557652879e-06,1
W2025,ACN,0001467373,ACN,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,104,597481,0.00017406411249897485,1
W2025,ADBE,0000796343,ADBE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,31,597481,5.1884495071809814e-05,1
W2025,ADI,0000006281,ADI,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,15,597481,2.5105400841198298e-05,1
W2025,ADM,0000007084,ADM,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,10,597481,1.67369338941322e-05,1
W2025,ADP,0000008670,ADP,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,14,597481,2.3431707451785077e-05,1
W2025,ADSK,0000769397,ADSK,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,597481,1.004216033647932e-05,1
W2025,AEE,0001002910,AEE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,AEP,0000004904,AEP,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,21,597481,3.514756117767762e-05,1
W2025,AES,0000874761,AES,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,AFL,0000004977,AFL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,AIG,0000005272,AIG,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,8,597481,1.3389547115305758e-05,1
W2025,AIZ,0001267238,AIZ,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,2,597481,3.3473867788264395e-06,1
W2025,AJG,0000354190,AJG,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,AKAM,0001086222,AKAM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,11,597481,1.8410627283545418e-05,1
W2025,ALB,0000915913,ALB,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,ALGN,0001097149,ALGN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,ALL,0000899051,ALL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,597481,3.3473867788264395e-06,1
W2025,ALLE,0001579241,ALLE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,597481,0.0,0
W2025,AMAT,,AMAT,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,40,597481,6.69477355765288e-05,1
W2025,AMCR,0001748790,AMCR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,597481,1.6736933894132197e-06,1
W2025,AMD,0000002488,AMD,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,104,597481,0.00017406411249897485,1
